Foldername,Line Number,B-Moses,B-Norm,B-NLTK,Rouge-L,METEOR
processed_msg/formatted/paper_llama2_70b,338,0.33,10.60,8.55,0.182,0.15
processed_msg/formatted/paper_llama2_70b,339,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_70b,340,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_70b,341,0.78,24.03,20.71,0.5,0.49
processed_msg/formatted/paper_llama2_70b,342,0.25,10.86,7.70,0.25,0.41
processed_msg/formatted/paper_llama2_70b,343,0.20,7.56,7.33,0.182,0.08
processed_msg/formatted/paper_llama2_70b,344,0.30,13.11,8.29,0.182,0.10
processed_msg/formatted/paper_llama2_70b,345,1.14,28.52,13.25,0.545,0.62
processed_msg/formatted/paper_llama2_70b,346,1.00,7.35,8.78,0.286,0.63
processed_msg/formatted/paper_llama2_70b,347,0.20,11.64,8.75,0.2,0.10
processed_msg/formatted/paper_llama2_70b,348,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_70b,349,0.20,6.57,7.22,0,0.08
processed_msg/formatted/paper_llama2_70b,350,0.25,6.16,7.17,0,0.09
processed_msg/formatted/paper_llama2_70b,351,1.00,14.08,13.22,0.462,0.55
processed_msg/formatted/paper_llama2_70b,352,1.00,17.23,7.84,0.4,0.52
processed_msg/formatted/paper_llama2_70b,353,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_70b,354,0.25,5.80,7.13,0.143,0.19
processed_msg/formatted/paper_llama2_70b,355,0.14,7.03,0.00,0.182,0.06
processed_msg/formatted/paper_llama2_70b,356,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_70b,357,0.20,6.57,0.00,0.167,0.08
processed_msg/formatted/paper_llama2_70b,358,0.14,9.79,7.58,0.2,0.07
processed_msg/formatted/paper_llama2_70b,359,0.09,2.92,6.78,0,0.07
processed_msg/formatted/paper_llama2_70b,360,0.50,6.18,7.70,0.143,0.18
processed_msg/formatted/paper_llama2_70b,361,0.50,12.70,13.41,0.421,0.33
processed_msg/formatted/paper_llama2_70b,362,0.09,6.57,7.22,0.125,0.04
processed_msg/formatted/paper_llama2_70b,363,0.25,10.86,7.70,0,0.11
processed_msg/formatted/paper_llama2_70b,364,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_70b,365,1.20,18.36,17.05,0.333,0.52
processed_msg/formatted/paper_llama2_70b,366,0.75,16.04,10.69,0.5,0.44
processed_msg/formatted/paper_llama2_70b,367,0.63,12.19,15.22,0.133,0.23
processed_msg/formatted/paper_llama2_70b,368,0.12,10.86,7.70,0.167,0.12
processed_msg/formatted/paper_llama2_70b,369,0.50,5.43,7.95,0.25,0.19
processed_msg/formatted/paper_llama2_70b,370,1.30,19.05,21.56,0.4,0.54
processed_msg/formatted/paper_llama2_70b,371,0.15,5.73,4.39,0,0.20
processed_msg/formatted/paper_llama2_70b,372,1.33,8.14,7.84,0.462,0.57
processed_msg/formatted/paper_llama2_70b,373,0.20,7.03,7.27,0,0.08
processed_msg/formatted/paper_llama2_70b,374,0.20,13.22,7.49,0.167,0.10
processed_msg/formatted/paper_llama2_70b,375,0.30,11.57,10.10,0.125,0.18
processed_msg/formatted/paper_llama2_70b,376,0.17,9.79,7.58,0,0.08
processed_msg/formatted/paper_llama2_70b,377,0.36,11.40,9.32,0.333,0.18
processed_msg/formatted/paper_llama2_70b,378,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_70b,379,1.17,35.75,27.72,0.444,0.79
processed_msg/formatted/paper_llama2_70b,380,0.56,13.33,10.69,0.5,0.27
processed_msg/formatted/paper_llama2_70b,381,0.25,7.56,7.33,0.167,0.20
processed_msg/formatted/paper_llama2_70b,382,0.25,6.16,7.17,0.167,0.09
processed_msg/formatted/paper_llama2_70b,383,0.14,8.79,5.32,0.143,0.07
processed_msg/formatted/paper_llama2_70b,384,0.20,9.79,7.58,0.182,0.09
processed_msg/formatted/paper_llama2_70b,385,0.33,16.52,9.62,0.2,0.16
processed_msg/formatted/paper_llama2_70b,386,0.23,10.88,7.60,0.143,0.12
processed_msg/formatted/paper_llama2_70b,387,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_70b,388,0.12,7.85,6.66,0.222,0.10
processed_msg/formatted/paper_llama2_70b,389,0.35,9.64,7.92,0.167,0.12
processed_msg/formatted/paper_llama2_70b,390,0.22,4.35,7.24,0.167,0.10
processed_msg/formatted/paper_llama2_70b,391,0.00,0.00,0.00,0,0.11
processed_msg/formatted/paper_llama2_70b,392,0.43,10.77,9.38,0.167,0.20
processed_msg/formatted/paper_llama2_70b,393,2.00,16.24,19.87,0.267,0.64
processed_msg/formatted/paper_llama2_70b,394,0.00,0.00,0.00,0,0.06
processed_msg/formatted/paper_llama2_70b,395,0.33,14.49,9.27,0.444,0.16
processed_msg/formatted/paper_llama2_70b,396,0.21,7.21,6.88,0,0.24
processed_msg/formatted/paper_llama2_70b,397,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_70b,398,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_70b,399,0.00,0.00,0.00,0,0.06
processed_msg/formatted/paper_llama2_70b,400,0.17,7.64,7.48,0.308,0.08
processed_msg/formatted/paper_llama2_70b,401,0.50,10.60,8.55,0.2,0.21
processed_msg/formatted/paper_llama2_70b,402,0.12,10.86,7.70,0,0.06
processed_msg/formatted/paper_llama2_70b,403,0.33,8.91,7.48,0.167,0.13
processed_msg/formatted/paper_llama2_70b,404,0.12,12.19,7.84,0.182,0.06
processed_msg/formatted/paper_llama2_70b,405,0.25,8.18,7.40,0,0.38
processed_msg/formatted/paper_llama2_70b,406,0.15,8.99,8.25,0.133,0.08
processed_msg/formatted/paper_llama2_70b,407,0.15,7.02,3.86,0.286,0.08
processed_msg/formatted/paper_llama2_70b,408,0.29,7.81,8.02,0.143,0.13
processed_msg/formatted/paper_llama2_70b,409,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_70b,410,0.25,7.33,7.92,0.167,0.11
processed_msg/formatted/paper_llama2_70b,411,0.09,9.79,7.58,0.143,0.09
processed_msg/formatted/paper_llama2_70b,412,0.06,6.07,4.93,0.111,0.06
processed_msg/formatted/paper_llama2_70b,413,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_70b,414,0.25,8.18,7.40,0.2,0.20
processed_msg/formatted/paper_llama2_70b,415,0.00,0.00,0.00,0,0.07
processed_msg/formatted/paper_llama2_70b,416,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_70b,417,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_70b,418,1.16,29.53,34.58,0.316,0.33
processed_msg/formatted/paper_llama2_70b,419,0.25,,,,
processed_msg/formatted/paper_llama2_70b,420,0.44,6.66,8.75,0.316,0.24
processed_msg/formatted/paper_llama2_70b,421,0.38,5.84,8.30,0.118,0.10
processed_msg/formatted/paper_llama2_70b,422,0.75,22.68,17.19,0.667,0.46
processed_msg/formatted/paper_llama2_70b,423,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_70b,424,1.00,7.07,11.49,0.32,0.28
processed_msg/formatted/paper_llama2_70b,425,0.14,5.88,7.17,0.111,0.06
processed_msg/formatted/paper_llama2_70b,426,0.33,8.36,7.27,0,0.14
processed_msg/formatted/paper_llama2_70b,427,1.00,12.14,13.68,0.167,0.46
processed_msg/formatted/paper_llama2_70b,428,0.00,0.00,0.00,0,0.07
processed_msg/formatted/paper_llama2_70b,429,0.00,0.00,0.00,0,0.13
processed_msg/formatted/paper_llama2_70b,430,0.25,6.52,7.77,0,0.16
processed_msg/formatted/paper_llama2_70b,431,0.33,7.03,7.27,0.182,0.24
processed_msg/formatted/paper_llama2_70b,432,0.20,8.18,7.58,0.154,0.18
processed_msg/formatted/paper_llama2_70b,433,0.17,7.03,7.27,0,0.07
processed_msg/formatted/paper_llama2_70b,434,0.88,7.50,10.37,0.353,0.43
processed_msg/formatted/paper_llama2_70b,435,0.00,0.00,0.00,0,0.05
processed_msg/formatted/paper_llama2_70b,436,0.33,16.15,8.25,0.25,0.87
processed_msg/formatted/paper_llama2_70b,437,0.33,11.64,8.75,0.364,0.15
processed_msg/formatted/paper_llama2_70b,438,0.12,7.56,7.33,0,0.06
processed_msg/formatted/paper_llama2_70b,439,0.17,7.56,7.33,0,0.15
processed_msg/formatted/paper_llama2_70b,440,0.14,6.57,7.22,0,0.06
processed_msg/formatted/paper_llama2_70b,441,0.22,4.71,7.40,0.087,0.14
processed_msg/formatted/paper_llama2_70b,442,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_70b,443,0.33,17.23,9.27,0.6,0.16
processed_msg/formatted/paper_llama2_70b,444,1.67,30.64,18.09,0.462,0.61
processed_msg/formatted/paper_llama2_70b,445,0.30,7.22,8.44,0.211,0.14
processed_msg/formatted/paper_llama2_70b,446,0.17,5.87,5.30,0.083,0.11
processed_msg/formatted/paper_llama2_70b,447,0.33,6.52,7.77,0.133,0.14
processed_msg/formatted/paper_llama2_70b,448,0.33,8.18,7.40,0.182,0.12
processed_msg/formatted/paper_llama2_70b,449,0.75,27.00,16.51,0.5,0.57
processed_msg/formatted/paper_llama2_70b,450,1.00,,,,
processed_msg/formatted/paper_llama2_70b,451,0.20,8.91,7.48,0,0.09
processed_msg/formatted/paper_llama2_70b,452,0.40,9.73,7.40,0.4,0.17
processed_msg/formatted/paper_llama2_70b,453,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_70b,454,0.00,0.00,0.00,0,0.06
processed_msg/formatted/paper_llama2_70b,455,0.38,8.21,7.48,0.286,0.22
processed_msg/formatted/paper_llama2_70b,456,1.15,47.28,Error: The number of reference sentences must match the number of generated sentences.,0.75,0.27
processed_msg/formatted/paper_llama2_70b,457,0.60,3.63,7.46,0.1,0.18
processed_msg/formatted/paper_llama2_70b,458,0.17,6.16,7.17,0.118,0.07
processed_msg/formatted/paper_llama2_70b,459,0.18,10.60,8.55,0,0.09
processed_msg/formatted/paper_llama2_70b,460,0.75,14.29,8.98,0.364,0.33
processed_msg/formatted/paper_llama2_70b,461,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_70b,462,0.43,5.02,7.84,0.118,0.33
processed_msg/formatted/paper_llama2_70b,463,0.11,8.18,7.40,0.143,0.05
processed_msg/formatted/paper_llama2_70b,464,0.25,9.73,7.40,0.133,0.18
processed_msg/formatted/paper_llama2_70b,465,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_70b,466,0.38,12.88,9.91,0.154,0.24
processed_msg/formatted/paper_llama2_70b,467,0.38,9.76,10.48,0.353,0.23
processed_msg/formatted/paper_llama2_70b,468,0.29,5.60,7.00,0.235,0.12
processed_msg/formatted/paper_llama2_70b,469,0.00,0.00,0.00,0,0.05
processed_msg/formatted/paper_llama2_70b,470,0.11,12.19,7.84,0.167,0.11
processed_msg/formatted/paper_llama2_70b,471,0.14,12.19,7.84,0.2,0.07
processed_msg/formatted/paper_llama2_70b,472,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_70b,473,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_70b,474,0.57,10.77,9.38,0.167,0.20
processed_msg/formatted/paper_llama2_70b,475,0.25,7.03,7.27,0,0.10
processed_msg/formatted/paper_llama2_70b,476,0.20,7.56,7.33,0.182,0.08
processed_msg/formatted/paper_llama2_70b,477,0.00,4.07,0.00,0.2,0.06
processed_msg/formatted/paper_llama2_70b,478,0.25,5.35,7.53,0.118,0.11
processed_msg/formatted/paper_llama2_70b,479,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_70b,480,0.14,6.90,7.84,0.308,0.07
processed_msg/formatted/paper_llama2_70b,481,0.75,9.95,9.16,0.333,0.30
processed_msg/formatted/paper_llama2_70b,482,0.25,13.89,8.02,0,0.11
processed_msg/formatted/paper_llama2_70b,483,0.33,7.56,7.33,0.222,0.24
processed_msg/formatted/paper_llama2_70b,484,0.40,14.49,9.27,0.2,0.19
processed_msg/formatted/paper_llama2_70b,485,0.50,19.64,12.54,0.364,0.30
processed_msg/formatted/paper_llama2_70b,486,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_70b,487,0.30,11.73,8.55,0.133,0.20
processed_msg/formatted/paper_llama2_70b,488,0.08,8.25,0.00,0.118,0.04
processed_msg/formatted/paper_llama2_70b,489,0.80,10.28,7.22,0.462,0.42
processed_msg/formatted/paper_llama2_70b,490,1.50,20.16,18.09,0.444,0.54
processed_msg/formatted/paper_llama2_70b,491,0.00,0.00,0.00,0,0.08
processed_msg/formatted/paper_llama2_70b,492,0.00,0.00,0.00,0,0.06
processed_msg/formatted/paper_llama2_70b,493,0.17,6.52,7.77,0,0.12
processed_msg/formatted/paper_llama2_70b,494,0.57,16.04,10.69,0.364,0.21
processed_msg/formatted/paper_llama2_70b,495,0.75,9.25,10.69,0.4,0.44
processed_msg/formatted/paper_llama2_70b,496,0.25,5.80,7.13,0.182,0.09
processed_msg/formatted/paper_llama2_70b,497,1.00,17.23,7.84,0.444,0.52
processed_msg/formatted/paper_llama2_70b,498,0.33,5.88,7.64,0,0.13
processed_msg/formatted/paper_llama2_70b,499,0.33,6.57,0.00,0.182,0.12
processed_msg/formatted/paper_llama2_70b,500,0.60,5.39,8.16,0.222,0.26
processed_msg/formatted/paper_llama2_70b,501,0.25,7.56,7.33,0.167,0.20
processed_msg/formatted/paper_llama2_70b,502,0.12,14.57,4.93,0.25,0.06
processed_msg/formatted/paper_llama2_70b,503,0.33,4.13,6.97,0.167,0.20
processed_msg/formatted/paper_llama2_70b,504,0.17,8.91,7.48,0.167,0.08
processed_msg/formatted/paper_llama2_70b,505,0.50,17.23,11.82,0.364,0.30
processed_msg/formatted/paper_llama2_70b,506,0.42,8.21,9.27,0.118,0.16
processed_msg/formatted/paper_llama2_70b,507,0.47,13.20,11.20,0.5,0.24
processed_msg/formatted/paper_llama2_70b,508,0.36,15.61,10.61,0.154,0.41
processed_msg/formatted/paper_llama2_70b,509,0.20,10.86,7.70,0.182,0.18
processed_msg/formatted/paper_llama2_70b,510,0.30,5.02,7.84,0.095,0.13
processed_msg/formatted/paper_llama2_70b,511,0.44,19.45,12.49,0.182,0.42
processed_msg/formatted/paper_llama2_70b,512,0.33,8.91,7.48,0.2,0.13
processed_msg/formatted/paper_llama2_70b,513,0.14,16.15,8.25,0,0.14
processed_msg/formatted/paper_llama2_70b,514,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_70b,515,0.38,12.88,9.91,0.333,0.24
processed_msg/formatted/paper_llama2_70b,516,0.07,7.62,6.85,0.154,0.04
processed_msg/formatted/paper_llama2_70b,517,0.40,11.64,8.75,0.182,0.27
processed_msg/formatted/paper_llama2_70b,518,0.10,8.18,7.40,0,0.10
processed_msg/formatted/paper_llama2_70b,519,0.50,16.99,12.54,0.333,0.31
processed_msg/formatted/paper_llama2_70b,520,0.10,11.12,6.25,0.182,0.05
processed_msg/formatted/paper_llama2_70b,521,0.75,15.35,11.26,0.364,0.56
processed_msg/formatted/paper_llama2_70b,522,0.33,5.01,8.18,0.091,0.22
processed_msg/formatted/paper_llama2_70b,523,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_70b,524,0.38,12.61,10.42,0.286,0.22
processed_msg/formatted/paper_llama2_70b,525,0.20,5.60,7.58,0.111,0.09
processed_msg/formatted/paper_llama2_70b,526,0.14,8.99,8.25,0.154,0.07
processed_msg/formatted/paper_llama2_70b,527,0.33,5.88,7.64,0.222,0.20
processed_msg/formatted/paper_llama2_70b,528,0.17,3.96,6.91,0,0.19
processed_msg/formatted/paper_llama2_70b,529,0.12,6.57,7.22,0.118,0.17
processed_msg/formatted/paper_llama2_70b,530,0.33,16.52,9.62,0.4,0.16
processed_msg/formatted/paper_llama2_70b,531,0.33,17.79,10.13,0.182,0.21
processed_msg/formatted/paper_llama2_70b,532,0.11,7.56,7.33,0.167,0.11
processed_msg/formatted/paper_llama2_70b,533,0.50,12.88,9.91,0.364,0.23
processed_msg/formatted/paper_llama2_70b,534,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_70b,535,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_70b,536,0.29,8.36,8.13,0.143,0.19
processed_msg/formatted/paper_llama2_70b,537,0.08,9.01,6.92,0,0.04
processed_msg/formatted/paper_llama2_70b,538,0.11,4.94,7.03,0,0.05
processed_msg/formatted/paper_llama2_70b,539,1.50,18.52,18.29,0.364,0.75
processed_msg/formatted/paper_llama2_70b,540,0.10,8.18,7.40,0,0.10
processed_msg/formatted/paper_llama2_70b,541,0.33,7.81,8.02,0.143,0.37
processed_msg/formatted/paper_llama2_70b,542,0.44,9.94,9.84,0.462,0.21
processed_msg/formatted/paper_llama2_70b,543,0.20,5.49,7.09,0.2,0.16
processed_msg/formatted/paper_llama2_70b,544,0.56,11.82,11.31,0.533,0.39
processed_msg/formatted/paper_llama2_70b,545,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_70b,546,0.20,11.64,7.58,0.143,0.10
processed_msg/formatted/paper_llama2_70b,547,0.07,6.89,4.67,0,0.10
processed_msg/formatted/paper_llama2_70b,548,0.67,11.82,11.31,0.167,0.39
processed_msg/formatted/paper_llama2_70b,549,0.38,10.60,8.55,0.286,0.18
processed_msg/formatted/paper_llama2_70b,550,0.40,7.33,7.92,0.154,0.16
processed_msg/formatted/paper_llama2_70b,551,0.67,11.73,8.02,0.4,0.29
processed_msg/formatted/paper_llama2_70b,552,0.44,8.64,8.82,0.143,0.15
processed_msg/formatted/paper_llama2_70b,553,0.50,8.64,8.82,0.267,0.21
processed_msg/formatted/paper_llama2_70b,554,0.17,13.89,8.02,0,0.08
processed_msg/formatted/paper_llama2_70b,555,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_70b,556,0.10,8.91,7.48,0.143,0.05
processed_msg/formatted/paper_llama2_70b,557,0.12,8.18,7.40,0.143,0.12
processed_msg/formatted/paper_llama2_70b,558,0.25,10.60,8.55,0.143,0.12
processed_msg/formatted/paper_llama2_70b,559,0.10,5.90,4.90,0.133,0.05
processed_msg/formatted/paper_llama2_70b,560,0.20,6.57,7.22,0.154,0.08
processed_msg/formatted/paper_llama2_70b,561,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_70b,562,1.25,14.74,17.94,0.316,0.40
processed_msg/formatted/paper_llama2_70b,563,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_70b,564,0.67,6.52,7.09,0.118,0.22
processed_msg/formatted/paper_llama2_70b,565,0.50,11.57,10.10,0.167,0.38
processed_msg/formatted/paper_llama2_70b,566,0.80,51.19,11.23,0.545,0.38
processed_msg/formatted/paper_llama2_70b,567,0.25,11.85,9.05,0.364,0.13
processed_msg/formatted/paper_llama2_70b,568,0.25,13.89,8.02,0.222,0.11
processed_msg/formatted/paper_llama2_70b,569,0.00,0.00,0.00,0,0.06
processed_msg/formatted/paper_llama2_70b,570,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_70b,571,0.80,15.32,11.97,0.545,0.46
processed_msg/formatted/paper_llama2_70b,572,0.38,11.57,10.10,0.154,0.22
processed_msg/formatted/paper_llama2_70b,573,0.29,12.91,8.98,0.167,0.21
processed_msg/formatted/paper_llama2_70b,574,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_70b,575,1.00,15.32,11.97,0.444,0.80
processed_msg/formatted/paper_llama2_70b,576,0.00,0.00,0.00,0,0.04
processed_msg/formatted/paper_llama2_70b,577,0.33,7.33,7.92,0.286,0.14
processed_msg/formatted/paper_llama2_70b,578,0.12,9.79,0.00,0.2,0.12
processed_msg/formatted/paper_llama2_70b,579,0.38,16.04,10.69,0.545,0.19
processed_msg/formatted/paper_llama2_70b,580,,,,,
processed_msg/formatted/paper_llama2_70b,581,0.14,10.86,7.70,0,0.07
processed_msg/formatted/paper_llama2_70b,582,0.00,0.00,0.00,0,0.11
processed_msg/formatted/paper_llama2_70b,583,0.22,13.98,2.76,0.571,0.12
processed_msg/formatted/paper_llama2_70b,584,1.40,45.89,47.28,0.5,0.50
processed_msg/formatted/paper_llama2_70b,585,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_70b,586,1.00,15.35,11.26,0.364,0.51
processed_msg/formatted/paper_llama2_70b,587,0.18,10.60,8.55,0.154,0.23
processed_msg/formatted/paper_llama2_70b,588,0.62,17.07,11.93,0.429,0.40
processed_msg/formatted/paper_llama2_70b,589,0.08,4.50,6.97,0,0.04
processed_msg/formatted/paper_llama2_70b,590,0.50,5.88,7.64,0.154,0.18
processed_msg/formatted/paper_llama2_70b,591,0.14,5.20,7.06,0,0.06
processed_msg/formatted/paper_llama2_70b,592,0.80,12.81,11.09,0.222,0.54
processed_msg/formatted/paper_llama2_70b,593,0.29,12.91,8.98,0,0.14
processed_msg/formatted/paper_llama2_70b,594,0.25,12.77,8.47,0.4,0.16
processed_msg/formatted/paper_llama2_70b,595,0.33,12.91,7.70,0.444,0.16
processed_msg/formatted/paper_llama2_70b,596,0.83,7.92,9.73,0.235,0.42
processed_msg/formatted/paper_llama2_70b,597,0.25,24.03,8.98,0.25,0.12
processed_msg/formatted/paper_llama2_70b,598,0.33,10.60,8.55,0.167,0.23
processed_msg/formatted/paper_llama2_70b,599,0.31,12.97,9.98,0.429,0.20
processed_msg/formatted/paper_llama2_70b,600,0.71,10.36,10.72,0.429,0.39
processed_msg/formatted/paper_llama2_70b,601,0.33,16.15,0.00,0.25,0.15
processed_msg/formatted/paper_llama2_70b,602,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_70b,603,0.25,6.57,7.22,0,0.19
processed_msg/formatted/paper_llama2_70b,604,0.12,6.57,7.22,0.154,0.06
processed_msg/formatted/paper_llama2_70b,605,0.33,6.16,0.00,0.182,0.11
processed_msg/formatted/paper_llama2_70b,606,0.33,12.19,7.84,0.25,0.52
processed_msg/formatted/paper_llama2_70b,607,0.50,28.57,11.55,0.333,0.24
processed_msg/formatted/paper_llama2_70b,608,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_70b,609,0.33,,,,
processed_msg/formatted/paper_llama2_70b,610,0.00,0.00,0.00,0,0.11
processed_msg/formatted/paper_llama2_70b,611,0.20,12.91,8.98,0,0.10
processed_msg/formatted/paper_llama2_70b,612,1.20,17.12,19.84,0.286,0.52
processed_msg/formatted/paper_llama2_70b,613,0.67,7.81,8.02,0.308,0.23
processed_msg/formatted/paper_llama2_70b,614,0.43,11.73,8.55,0.167,0.50
processed_msg/formatted/paper_llama2_70b,615,0.09,8.91,7.48,0,0.05
processed_msg/formatted/paper_llama2_70b,616,0.10,8.91,7.48,0,0.10
processed_msg/formatted/paper_llama2_70b,617,0.00,0.00,0.00,0,0.06
processed_msg/formatted/paper_llama2_70b,618,1.38,34.79,35.97,0.462,0.31
processed_msg/formatted/paper_llama2_70b,619,0.25,9.73,8.39,0,0.24
processed_msg/formatted/paper_llama2_70b,620,0.38,9.25,8.13,0.286,0.17
processed_msg/formatted/paper_llama2_70b,621,0.50,10.69,9.83,0.154,0.43
processed_msg/formatted/paper_llama2_70b,622,1.43,15.28,16.71,0.625,0.69
processed_msg/formatted/paper_llama2_70b,623,0.12,7.81,7.22,0.105,0.06
processed_msg/formatted/paper_llama2_70b,624,0.20,11.64,7.58,0.182,0.10
processed_msg/formatted/paper_llama2_70b,625,0.20,7.03,7.58,0,0.18
processed_msg/formatted/paper_llama2_70b,626,0.08,8.91,0.00,0.133,0.04
processed_msg/formatted/paper_llama2_70b,627,0.33,11.64,8.75,0.222,0.15
processed_msg/formatted/paper_llama2_70b,628,0.67,12.92,16.55,0.118,0.23
processed_msg/formatted/paper_llama2_70b,629,0.44,5.01,9.43,0.083,0.31
processed_msg/formatted/paper_llama2_70b,630,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_70b,631,0.33,11.64,8.75,0.154,0.15
processed_msg/formatted/paper_llama2_70b,632,2.50,43.47,23.00,0.667,0.90
processed_msg/formatted/paper_llama2_70b,633,0.12,14.25,7.15,0.2,0.19
processed_msg/formatted/paper_llama2_70b,634,0.57,15.32,11.97,0.154,0.43
processed_msg/formatted/paper_llama2_70b,635,0.38,5.66,8.02,0.143,0.16
processed_msg/formatted/paper_llama2_70b,636,0.33,8.91,0.00,0.167,0.13
processed_msg/formatted/paper_llama2_70b,637,0.75,20.16,18.09,0.5,0.35
processed_msg/formatted/paper_llama2_70b,638,0.12,7.56,7.33,0,0.06
processed_msg/formatted/paper_llama2_70b,639,0.44,11.02,7.58,0.167,0.24
processed_msg/formatted/paper_llama2_70b,640,1.17,8.13,11.30,0,0.46
processed_msg/formatted/paper_llama2_70b,641,0.80,11.00,9.60,0.333,0.43
processed_msg/formatted/paper_llama2_70b,642,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_70b,643,1.14,20.86,12.56,0.615,0.79
processed_msg/formatted/paper_llama2_70b,644,0.33,7.64,8.55,0.125,0.15
